tweet_id,user_id,user_name,created_at,full_text,retweets,favorite
1367827247055441922,1332613548,imkeller_5,Fri Mar 05 13:20:03 +0000 2021,Day 60 Part 2 #66daysofdata! Cleaned up my notebook and started the paper. Need to do a lot of writing and analysis before the deadline. But my submission will still lack analysis.,0,0
1367822283704836096,1361574104483172357,RahilBelim7,Fri Mar 05 13:00:20 +0000 2021,"Day 17: #66daysofdata Today i have watched some tutorials related to Python Practice.

https://t.co/qvIYmVXYSx https://t.co/aM0FADOgWU",0,0
1367820664237928453,1108597836755755009,maisdev,Fri Mar 05 12:53:53 +0000 2021,it is D63 of #66daysofdata. But I think I am going to extend it until I finish my coursera course in #machinelearning. Which I love but have such a latency in delivering the assignments. Then I will rest for a while with comfort. I hope it doesn’t last long cos I am tired,0,1
1367802900311859204,1345374681008926723,DataLiteracy66,Fri Mar 05 11:43:18 +0000 2021,"Linear regressions are simple but powerful tools that are easy to interpret and implement. We'll model commute times on day 61 of #66DaysOfData to make predictions with tips for @googlesheets &amp; @msexcel.

#100DaysOfCode #DataScience #DataLiteracy

https://t.co/KwMMI5zOkf https://t.co/eS9lmWcuID",6,3
1367800197095493636,1324652185964204033,meyke9976,Fri Mar 05 11:32:34 +0000 2021,"Day 59 of #66daysofdata by @KenJee_DS 
Again a day full of DP-200, or in other words, all (the most important ones) data solutions that Azure has to offer.",0,1
1367795394940346375,1281890679052857346,ShrutiJ87241031,Fri Mar 05 11:13:29 +0000 2021,"Day 20 : 2R #66daysofdata 
@KenJee_DS 
Had an interview with one of the startup company and hoping for the best 🤞.

Where would you like to work?💯",0,2
1367784657870151685,1092263882993725440,aditi_mankar10,Fri Mar 05 10:30:49 +0000 2021,"Day 13/100: #100DaysOfCode 
'K Means Clustering'
GitHub link- https://t.co/FUlBhbT7rc

#machinelearning #datascience #100DaysOfMLCode #66daysofdata  #WomenWhoCode",12,7
1367773752860180481,1342877464792498182,HerlimRenaldy,Fri Mar 05 09:47:29 +0000 2021,"Day 62- Practiced SQL interview questions, got an internship interview this Wednesday! Looked into With Clauses, Rank window functions, and setup a PostgreSQL environment on my machine (full SQL day!) #66daysofdata",0,3
1367764945761308677,1023818495471964160,NMashinchi,Fri Mar 05 09:12:29 +0000 2021,"Day 61: Learned some plotnine for my data viz skills. I have to say it's very functional, and I really enjoyed playing around with it. If you come from an R background, you will definitely love it since it's just a python version for ggplot2. #dataviz #66daysofdata #DataScience",2,1
1367739735699984386,1159830350102781953,KenJee_DS,Fri Mar 05 07:32:19 +0000 2021,"Day 60 of the #66DaysOfData Round2! 

Did a LOT more today than yesterday. Worked on a kaggle kernel for the March Madness Competition (hopefully will make public soon), also outlined 2 lectures for the university course I will be teaching! 

Video will be late this week though😅",0,14
1367738407800176641,1354448802,opemomodu_DS,Fri Mar 05 07:27:02 +0000 2021,"Day 52 of the #66DaysOfData with @KenJee_DS 

Watched this AutoNLP video by @abhi1thakur. Not on NLP yet, but excited to have an idea of it training and deployment.
BTW, NLP - Natural Language Processing. https://t.co/2RkdpbD7UE",0,6
1367734290344153088,23293578,therealjaysueno,Fri Mar 05 07:10:40 +0000 2021,"Day 19 of #66daysofdata with @KenJee_DS . I'm using the Seaborn viz lib in Python for my Kaggle Titantic ML Comp. Part of the ML workflow pipeline is to dive deep into the data analysis. 

Visualizations help us to understand the story better. 

Check it https://t.co/I1cHhuhEQx https://t.co/UooamAFG9M",0,4
1367726098541346816,397272525,shatandv,Fri Mar 05 06:38:07 +0000 2021,"Plan for Day 61 of #66DaysOfData!
- Complete Unit 3 of @DataCamp ARIMA models course,
- Slowly implement the logistic regression model and understand its gradient better,
- More gradient boosting training!",0,2
1367725771570216961,397272525,shatandv,Fri Mar 05 06:36:49 +0000 2021,"Day 60 of #66DaysOfData summary:
- Completed Unit 2 of @DataCamp ARIMA models course,
- Finished the @python_engineer Logistic Regression video, now to implement the model for better understanding,
- Trained some gradient boosting models, more to come.",0,3
1367723573201170432,1310356801909522433,_shreejaya,Fri Mar 05 06:28:05 +0000 2021,"Day 44 of #66daysofdata by @KenJee_DS

TIL about causal inference, confidence intervals, p-values, and p.d.f's",0,5
1367716757771784192,63557338,egm_photo,Fri Mar 05 06:01:00 +0000 2021,"Day 60 of #66DaysOfData with @KenJee_DS.

Reminded that being all-rounded is good. There are times we have to do stuff we don't really like, but that are super vital. Details here: https://t.co/CkDY1rtYH0",0,3
1367715938821304325,209191879,bhatnagarkush,Fri Mar 05 05:57:45 +0000 2021,"Day 38 : Learned about Linear Learner and XGBoost working in @awscloud SageMaker 
#66daysofdata #AWS #MachineLearning",1,1
1367700969358848005,1291114285507186690,jaimedatalatte,Fri Mar 05 04:58:16 +0000 2021,"D.60 #66daysofdata 

Completed part 1 of my analysis 

https://t.co/8BJXGHjKFX",0,13
1367700205454385153,1335423731645222912,lepeter93,Fri Mar 05 04:55:14 +0000 2021,"Day 55 of #66daysofdata:
- Spent a few hours working on my courses
- Watched some useful videos on stats and took some notes",0,11
1367694009934606337,1230211224337432576,aaronpetryio,Fri Mar 05 04:30:37 +0000 2021,"Day 60 of #66DaysOfData:
- Continued 'Cleaning Data in Python' on @DataCamp 
- Started to brainstorm a PowerBI dashboard at work

Almost time for round three of #66DaysOfData :)",0,9
1367688123451248640,1267805283511750660,Binal_BP,Fri Mar 05 04:07:13 +0000 2021,"Day 59: #66daysofdata #WomenInData 

Attended a session on LinkedIn today! Got some great advise from @sadiestlawrence about routes into leadership and skills required in industry. Thank you!😊",0,8
1367687578141552641,873235918215360512,raulrdgz,Fri Mar 05 04:05:03 +0000 2021,"R1D1:  A journey of 1,000 miles begins with a single step (or something like that) #66daysofdata #python #dataquest  https://t.co/nAsab57vbk",3,2
1367658855195418625,3432128877,Coach_Raz26,Fri Mar 05 02:10:55 +0000 2021,"Day 51: #66daysofdata 
➡️Spent time chatting with @AdamVirgile about dashboard creation. 💪🤓📊
➡️Watched the @SportsBioConf webinar and the #SportsIDEAS2021 Symposium!

Collecting Knowledge &amp; #Data today!
#SportsScience #SportsAnalytics",0,7
1367658009904709636,969343076442542081,JaimeAAvendano,Fri Mar 05 02:07:34 +0000 2021,"Day 8 of #66DaysofData-

Set up a simple test to compare encoders. I had no clue there were so many.

I didn't sit through all of them, but I do remember the OneHot being noticeably slower to train than the two before it. 

Now time to figure out what they actually do! https://t.co/7XhClQJPxX",0,4
1367656566430851074,1208077315747528704,SiphuLangeni,Fri Mar 05 02:01:49 +0000 2021,"Day 63: Complex models ⬆️ accuracy, ⬇️ explainability.
Next song on a playlist? Bank loan? Sometimes it matters!

#XAI lets you:
• improve analysis
• explain business use
• avoid negative consequences 
• provide more trust

#100DaysOfCode #66DaysOfData #MachineLearning #BWIAI",9,15
1367652604663263232,784839510303453185,tthoraldson,Fri Mar 05 01:46:05 +0000 2021,"Day 63/66 of #66daysofdata: Had a rather light day, just read a few articles on medium.",0,7
1367635254559838209,722533518,nelotsak,Fri Mar 05 00:37:08 +0000 2021,"#66daysofdata with @KenJee_DS day 52:

Learned how to unnest  columns containing nested arrays of key value pairs using cross joins and BigQuery's unnest function.

#Datascience
#Analytics",0,4
1367633733382074370,1327354597137141767,Jashh48756173,Fri Mar 05 00:31:06 +0000 2021,"Day13 of #66daysofdata 
Honestly there's nothing new...still continuing solving python questions
..but from tomorrow I'm gonna start with studing different subjects which I have my Internal assessments on in 5 days.
#100DaysOfCode #programminglife #DataScience #Coding #Engineers",8,4
1367617512184176641,951871594376376320,JackRaifer,Thu Mar 04 23:26:38 +0000 2021,"So this is happening. #ODSCEast2021.

Register here: https://t.co/OzXKtgTvIw

#DataScience 
#MachineLearning
#66DaysOfData https://t.co/AFbWJCm5zF",3,8
1367615891492409347,1353547458350034945,Harshit93340989,Thu Mar 04 23:20:12 +0000 2021,"Day 34 of #66daysofdata: 
-Studied and practiced more python
-Revised Pandas library
-Started out on some basic statistical concepts",1,5
1367610736768352274,319888531,ZubbyD,Thu Mar 04 22:59:43 +0000 2021,"Day 60 of #66DaysOfData with @KenJee_DS :

Today, I did some visualizations on my Taxi-out time project. Let me give some background to it first.

Taxi-out time is the time between the actual pushback and wheels-off. You can see it as the total amount of time an aircraft 

1/8 https://t.co/PBKynbNIox",0,8
1367609417504411649,1059790562587492357,AvinShah_,Thu Mar 04 22:54:28 +0000 2021,"Day 59 of #66DaysOfData 2.0 with 
@KenJee_DS 

Revisted  Logistic Regression https://t.co/GGSVHFp8i4[…]ntist-in-2021/texts/19038476-logistic-regression-part-1",0,5
